rank,lemma,pos,freq_sum,all_rki_abs,r,dp,all_rki_ipm,native_ipm,bilingual_ipm,rnc_ipm,detcorpus_ipm
6309,высказывать,VERB,88,0,15,0.69,0,60.57,59.46,14.5,29
6764,ребятишки,NOUN,14,0,15,0.71,0,11.01,7.21,14.5,35
6807,сухо,ADVERB,13,0,23,0.69,0,6.61,10.81,14.5,27
6868,тридцатый,ADJECTIVE,12,0,23,0.69,0,1.1,18.02,14.5,6
7774,преодолевать,VERB,10,0,15,0.8,0,8.81,3.6,14.5,25
8607,стон,NOUN,8,0,8,1,0,8.81,0,14.5,22
8749,оборвать,VERB,5,0,8,1,0,5.51,0,14.5,29
622,бутерброд,NOUN,122,50,77,0.56,236.97,15.42,93.69,14.4,32
2126,анкета,NOUN,15,8,38,0.92,37.91,4.41,1.8,14.4,8
3487,сторож,NOUN,64,3,23,0.74,14.22,49.56,28.83,14.4,48
4009,выбрасывать,VERB,42,2,31,0.69,9.48,22.03,28.83,14.4,63
6312,человечек,NOUN,84,0,15,0.69,0,61.67,50.45,14.4,29
6867,снести,VERB,12,0,15,0.69,0,4.41,14.41,14.4,16
7050,сало,NOUN,9,0,15,0.69,0,6.61,5.41,14.4,17
7159,невероятно,ADVERB,7,0,23,0.69,0,1.1,5.41,14.4,13
8204,последовательно,ADVERB,19,0,15,0.74,0,15.42,9.01,14.4,2
607,ваза,NOUN,172,51,85,0.53,241.71,49.56,131.53,14.3,17
1504,уставать,VERB,169,13,46,0.67,61.61,51.76,129.73,14.3,100
1638,игла,NOUN,66,12,38,0.73,56.87,42.95,27.03,14.3,17
3609,включаться,VERB,14,3,31,0.68,14.22,7.71,7.21,14.3,13
3625,сумочка,NOUN,8,3,23,0.68,14.22,2.2,5.41,14.3,22
4036,пальма,NOUN,35,2,38,0.68,9.48,20.93,23.42,14.3,21
6350,отзываться,VERB,46,0,23,0.79,0,36.34,18.02,14.3,139
6630,магнитофон,NOUN,18,0,23,0.7,0,5.51,18.02,14.3,14
6692,двигать,VERB,16,0,23,0.69,0,4.41,19.82,14.3,17
7040,виртуальный,ADJECTIVE,9,0,23,0.69,0,1.1,10.81,14.3,4
8721,складка,NOUN,6,0,8,1,0,6.61,0,14.3,16
1603,троллейбус,NOUN,62,12,62,0.63,56.87,27.53,28.83,14.2,21
2564,веселье,NOUN,53,6,23,0.65,28.44,29.74,36.04,14.2,0
2888,фигурка,NOUN,29,4,38,0.6,18.96,13.22,21.62,14.2,29
3562,весы,NOUN,24,3,31,0.64,14.22,6.61,27.03,14.2,8
4096,полярный,ADJECTIVE,24,2,23,0.68,9.48,11.01,21.62,14.2,13
4244,речной,ADJECTIVE,67,2,23,0.8,9.48,57.27,23.42,14.2,17
4375,оплачивать,VERB,8,2,23,0.71,9.48,4.41,3.6,14.2,6
5087,неподвижно,ADVERB,22,1,31,0.77,4.74,15.42,9.01,14.2,33
5907,торг,NOUN,5,1,23,0.93,4.74,3.3,0,14.2,2
6456,рожать,VERB,29,0,23,0.69,0,4.41,41.44,14.2,14
6797,назначать,VERB,13,0,23,0.69,0,7.71,9.01,14.2,52
7161,прочно,ADVERB,7,0,23,0.69,0,1.1,5.41,14.2,12
8151,бес,NOUN,24,0,15,0.79,0,20.93,9.01,14.2,9
1720,извиняться,VERB,59,11,31,0.69,52.13,12.11,59.46,14.1,37
2065,шведский,ADJECTIVE,20,8,38,0.6,37.91,2.2,14.41,14.1,4
3117,низ,NOUN,19,4,23,0.68,18.96,9.91,10.81,14.1,8
3161,листва,NOUN,133,4,23,0.82,18.96,116.74,41.44,14.1,25
4134,уборка,NOUN,19,2,23,0.65,9.48,5.51,21.62,14.1,16
4202,экзотический,ADJECTIVE,9,2,31,0.65,9.48,1.1,9.01,14.1,4
4360,ложа,NOUN,11,2,23,0.69,9.48,6.61,5.41,14.1,4
4825,слушаться,VERB,31,1,31,0.68,4.74,15.42,27.03,14.1,40
4994,новое,NOUN,38,1,31,0.69,4.74,26.43,21.62,14.1,7
5351,сеанс,NOUN,5,1,23,0.68,4.74,0,5.41,14.1,11
5477,влага,NOUN,22,1,23,0.81,4.74,18.72,7.21,14.1,10
5647,жечь,VERB,36,1,23,0.88,4.74,34.14,7.21,14.1,21
5921,завтрашний,ADJECTIVE,4,1,15,0.99,4.74,3.3,0,14.1,19
6890,размахивать,VERB,11,0,15,0.69,0,6.61,9.01,14.1,43
7364,деление,NOUN,31,0,15,0.74,0,25.33,14.41,14.1,5
8471,густо,ADVERB,15,0,8,1,0,16.52,0,14.1,27
8509,осуждать,VERB,12,0,8,1,0,13.22,0,14.1,16
1258,отрывок,NOUN,778,18,31,0.79,85.31,664.1,282.88,14,5
3864,шумно,ADVERB,30,2,31,0.68,9.48,12.11,18.02,14,32
4359,бессмертный,ADJECTIVE,11,2,23,0.69,9.48,6.61,5.41,14,8
5155,шут,NOUN,17,1,23,0.68,4.74,3.3,23.42,14,14
5397,качаться,VERB,71,1,31,0.81,4.74,60.57,23.42,14,29
6001,угрюмый,ADJECTIVE,2,1,15,0.99,4.74,1.1,0,14,16
7278,неприятно,ADVERB,3,0,15,0.69,0,0,3.6,14,24
7710,смешанный,ADJECTIVE,12,0,15,0.69,0,6.61,10.81,14,4
7750,покров,NOUN,11,0,15,0.69,0,7.71,7.21,14,6
8222,выраженный,ADJECTIVE,17,0,15,0.71,0,13.22,9.01,14,1
812,клоун,NOUN,131,35,54,0.64,165.88,33.04,109.91,13.9,21
1137,выигрывать,VERB,89,21,38,0.64,99.53,17.62,75.68,13.9,32
1781,география,NOUN,46,10,46,0.6,47.39,7.71,39.64,13.9,20
1986,скидка,NOUN,14,9,23,0.89,42.65,0,0,13.9,3
2541,уральский,ADJECTIVE,15,6,23,0.93,28.44,2.2,0,13.9,5
3232,такт,NOUN,8,4,23,0.96,18.96,3.3,0,13.9,14
3415,раковина,NOUN,25,3,31,0.64,14.22,5.51,30.63,13.9,20
3748,инструктор,NOUN,5,3,15,0.93,14.22,0,0,13.9,13
4048,присниться,VERB,32,2,31,0.65,9.48,9.91,36.04,13.9,23
4284,треск,NOUN,28,2,31,0.76,9.48,22.03,10.81,13.9,36
4447,пополам,ADVERB,19,2,23,0.83,9.48,15.42,5.41,13.9,21
4529,вспоминаться,VERB,8,2,15,0.99,9.48,6.61,0,13.9,31
5366,локомотив,NOUN,5,1,15,0.62,4.74,0,7.21,13.9,3
5426,темнеть,VERB,40,1,23,0.87,4.74,37.44,9.01,13.9,31
6720,связываться,VERB,15,0,15,0.73,0,12.11,7.21,13.9,40
7532,переезд,NOUN,17,0,15,0.69,0,9.91,14.41,13.9,9
8106,рассыпаться,VERB,36,0,15,0.89,0,35.24,7.21,13.9,28
8262,водоем,NOUN,13,0,15,0.77,0,11.01,5.41,13.9,4
8648,непривычный,ADJECTIVE,7,0,15,1,0,6.61,0,13.9,23
8711,каталог,NOUN,6,0,15,1,0,3.3,0,13.9,3
8828,подбор,NOUN,22,0,8,1,0,24.23,0,13.9,2
2241,иллюстрация,NOUN,80,7,38,0.65,33.18,37.44,68.47,13.8,5
3202,погубить,VERB,14,4,23,0.78,18.96,7.71,5.41,13.8,15
3510,стирать,VERB,41,3,31,0.68,14.22,15.42,39.64,13.8,19
3589,утешать,VERB,18,3,23,0.72,14.22,11.01,9.01,13.8,38
4532,струна,NOUN,8,2,23,0.98,9.48,6.61,0,13.8,19
4599,населенный,ADJECTIVE,3,2,15,0.93,9.48,1.1,0,13.8,4
5231,преданный,ADJECTIVE,12,1,23,0.68,4.74,6.61,9.01,13.8,9
5415,скрипеть,VERB,46,1,23,0.84,4.74,41.85,12.61,13.8,26
5865,тронуться,VERB,6,1,15,0.99,4.74,5.51,0,13.8,28
6351,замирать,VERB,46,0,23,0.76,0,37.44,19.82,13.8,116
6840,отрываться,VERB,12,0,15,0.69,0,5.51,12.61,13.8,62
7326,ссора,NOUN,41,0,23,0.83,0,35.24,12.61,13.8,20
8116,сочетаться,VERB,34,0,15,0.79,0,29.74,12.61,13.8,3
613,продавщица,NOUN,65,51,62,0.76,241.71,5.51,10.81,13.7,20
1636,голубь,NOUN,104,12,23,0.72,56.87,69.38,52.25,13.7,35
3568,поискать,VERB,22,3,31,0.77,14.22,14.32,9.01,13.7,35
6687,сливаться,VERB,16,0,23,0.69,0,11.01,9.01,13.7,27
6934,отбирать,VERB,10,0,15,0.7,0,7.71,5.41,13.7,44
6956,втроем,ADVERB,10,0,15,0.69,0,5.51,9.01,13.7,26
8660,задолго,ADVERB,7,0,15,1,0,5.51,0,13.7,6
716,гусь,NOUN,262,41,62,0.6,194.31,148.68,153.15,13.6,64
1746,сияние,NOUN,32,11,46,0.7,52.13,14.32,12.61,13.6,15
1840,птичий,ADJECTIVE,91,10,38,0.7,47.39,66.08,37.84,13.6,23
4962,старина,NOUN,57,1,31,0.78,4.74,44.05,21.62,13.6,16
5480,рев,NOUN,21,1,31,0.8,4.74,16.52,7.21,13.6,29
6250,вытаскивать,VERB,72,0,23,0.69,0,40.75,48.65,13.6,160
6489,обучать,VERB,26,0,15,0.69,0,15.42,21.62,13.6,12
6517,скука,NOUN,24,0,23,0.69,0,16.52,14.41,13.6,15
7251,обломок,NOUN,5,0,15,0.69,0,3.3,3.6,13.6,29
7548,чепуха,NOUN,16,0,23,0.75,0,12.11,7.21,13.6,26
7616,прошлогодний,ADJECTIVE,14,0,23,0.79,0,11.01,5.41,13.6,13
7651,насос,NOUN,13,0,15,0.69,0,4.41,16.22,13.6,9
7818,проанализировать,VERB,10,0,15,0.69,0,5.51,9.01,13.6,2
8716,заветный,ADJECTIVE,6,0,8,1,0,6.61,0,13.6,17
9273,удаление,NOUN,6,0,8,1,0,6.61,0,13.6,1
1336,погулять,VERB,87,16,62,0.6,75.83,29.74,61.26,13.5,29
1457,арена,NOUN,70,14,54,0.57,66.35,22.03,63.06,13.5,10
1481,крошка,NOUN,83,14,38,0.67,66.35,41.85,54.05,13.5,19
2117,поп,NOUN,11,8,31,0.75,37.91,1.1,3.6,13.5,23
2658,обижать,VERB,152,5,46,0.67,23.7,107.93,81.08,13.5,66
3014,нехорошо,ADVERB,14,4,31,0.7,18.96,1.1,7.21,13.5,30
3337,рассердиться,VERB,71,3,31,0.68,14.22,26.43,59.46,13.5,58
3669,ласка,NOUN,41,3,23,0.78,14.22,33.04,14.41,13.5,10
3925,ленивый,ADJECTIVE,101,2,38,0.67,9.48,67.18,61.26,13.5,16
4234,подсказывать,VERB,147,2,23,0.79,9.48,126.65,54.05,13.5,58
4403,обозначение,NOUN,229,2,23,0.75,9.48,188.33,100.9,13.5,2
4862,стонать,VERB,24,1,31,0.68,4.74,12.11,18.02,13.5,22
5276,гадать,VERB,9,1,23,0.69,4.74,4.41,7.21,13.5,17
6438,вспыхивать,VERB,30,0,15,0.77,0,25.33,12.61,13.5,83
6816,дачный,ADJECTIVE,13,0,23,0.7,0,8.81,7.21,13.5,13
6829,погасить,VERB,13,0,15,0.69,0,8.81,9.01,13.5,16
7177,беспомощный,ADJECTIVE,7,0,23,0.69,0,3.3,5.41,13.5,14
7895,веранда,NOUN,8,0,15,0.75,0,6.61,3.6,13.5,25
7912,титул,NOUN,8,0,15,0.75,0,6.61,3.6,13.5,4
8712,пожаловаться,VERB,6,0,8,1,0,6.61,0,13.5,23
1607,киоск,NOUN,27,12,46,0.53,56.87,1.1,18.02,13.4,20
1748,таз,NOUN,29,11,31,0.7,52.13,11.01,14.41,13.4,14
2093,чердак,NOUN,39,8,46,0.68,37.91,23.13,18.02,13.4,49
3649,освещать,VERB,84,3,31,0.89,14.22,74.89,16.22,13.4,75
4574,перекресток,NOUN,4,2,31,0.93,9.48,1.1,0,13.4,16
5041,всадник,NOUN,27,1,31,0.78,4.74,22.03,9.01,13.4,28
5047,складывать,VERB,27,1,23,0.68,4.74,9.91,30.63,13.4,24
5118,посылка,NOUN,20,1,31,0.68,4.74,12.11,12.61,13.4,13
5257,памятный,ADJECTIVE,11,1,23,0.67,4.74,5.51,9.01,13.4,8
5846,понемногу,ADVERB,7,1,15,0.99,4.74,6.61,0,13.4,16
5955,распоряжаться,VERB,3,1,15,0.99,4.74,2.2,0,13.4,34
6626,скульптор,NOUN,18,0,23,0.69,0,4.41,12.61,13.4,5
6802,ярмарка,NOUN,13,0,23,0.69,0,2.2,10.81,13.4,6
534,парта,NOUN,249,58,85,0.59,274.88,105.73,169.37,13.3,102
806,повар,NOUN,86,35,69,0.57,165.88,20.93,54.05,13.3,24
1089,по-английски,ADVERB,76,22,62,0.56,104.27,2.2,63.06,13.3,12
2322,круто,ADVERB,11,7,15,0.93,33.18,4.41,0,13.3,36
3769,живописный,ADJECTIVE,9,3,23,0.99,14.22,2.2,0,13.3,6
3936,выяснять,VERB,79,2,23,0.7,9.48,59.47,41.44,13.3,58
4426,око,NOUN,40,2,23,0.82,9.48,34.14,12.61,13.3,16
5210,лениво,ADVERB,13,1,23,0.76,4.74,9.91,5.41,13.3,28
5511,кое-где,ADVERB,15,1,23,0.85,4.74,13.22,3.6,13.3,24
6605,отказывать,VERB,19,0,23,0.69,0,9.91,14.41,13.3,25
6730,доводить,VERB,15,0,15,0.69,0,11.01,9.01,13.3,32
6742,впадать,VERB,15,0,15,0.69,0,9.91,10.81,13.3,18
7327,стебель,NOUN,41,0,15,0.8,0,36.34,14.41,13.3,18
7994,бедствие,NOUN,7,0,15,0.71,0,5.51,3.6,13.3,9
782,наизусть,ADVERB,116,37,46,0.64,175.36,30.84,88.29,13.2,16
1930,шлем,NOUN,17,9,31,0.63,42.65,3.3,9.01,13.2,42
2088,копать,VERB,55,8,31,0.66,37.91,25.33,43.24,13.2,27
2184,путешествовать,VERB,101,7,46,0.62,33.18,29.74,100.9,13.2,14
3226,косметика,NOUN,12,4,15,0.98,18.96,0,0,13.2,5
3388,дорого,ADVERB,37,3,38,0.7,14.22,14.32,18.02,13.2,22
3419,парад,NOUN,24,3,38,0.67,14.22,8.81,10.81,13.2,10
4238,алый,ADJECTIVE,88,2,31,0.79,9.48,72.69,32.43,13.2,25
4837,некрасивый,ADJECTIVE,29,1,31,0.66,4.74,8.81,23.42,13.2,12
5218,поклон,NOUN,13,1,23,0.68,4.74,6.61,10.81,13.2,13
6426,дворник,NOUN,32,0,23,0.72,0,22.03,16.22,13.2,23
7042,пучок,NOUN,9,0,15,0.69,0,3.3,10.81,13.2,17
7047,совать,VERB,9,0,15,0.69,0,4.41,9.01,13.2,16
7940,питать,VERB,8,0,15,0.69,0,2.2,10.81,13.2,5
8695,покачиваться,VERB,6,0,15,1,0,5.51,0,13.2,31
8791,мраморный,ADJECTIVE,3,0,15,1,0,1.1,0,13.2,13
643,утка,NOUN,169,48,69,0.6,227.49,82.6,82.88,13.1,24
1411,дружный,ADJECTIVE,85,15,54,0.73,71.09,49.56,34.23,13.1,23
1863,банкир,NOUN,16,10,31,0.83,47.39,1.1,3.6,13.1,6
2074,нора,NOUN,156,8,31,0.69,37.91,106.83,91.89,13.1,27
2572,жюри,NOUN,7,6,15,0.96,28.44,1.1,0,13.1,5
2860,проектный,ADJECTIVE,5,5,8,0.99,23.7,0,0,13.1,1
3432,нелегко,ADVERB,18,3,38,0.65,14.22,7.71,12.61,13.1,18
3512,мех,NOUN,40,3,38,0.69,14.22,25.33,23.42,13.1,14
5102,пятка,NOUN,21,1,23,0.68,4.74,12.11,16.22,13.1,31
5229,газон,NOUN,12,1,23,0.68,4.74,4.41,12.61,13.1,8
5736,словесный,ADJECTIVE,108,1,23,0.94,4.74,112.33,9.01,13.1,4
6243,балл,NOUN,165,0,23,0.69,0,4.41,266.67,13.1,7
6708,вращаться,VERB,16,0,15,0.69,0,9.91,12.61,13.1,13
7378,освобождать,VERB,29,0,23,0.83,0,22.03,9.01,13.1,54
311,опаздывать,VERB,249,105,69,0.75,497.63,53.96,81.08,13,66
2722,презентация,NOUN,28,5,31,0.68,23.7,4.41,27.03,13,2
3107,обитать,VERB,22,4,31,0.66,18.96,11.01,14.41,13,11
4456,математик,NOUN,16,2,31,0.9,9.48,5.51,1.8,13,12
5371,равно,ADVERB,4,1,23,0.68,4.74,1.1,3.6,13,7
6019,помеха,NOUN,2,1,15,0.99,4.74,1.1,0,13,8
6370,энциклопедия,NOUN,43,0,23,0.69,0,11.01,54.05,13,7
6446,накормить,VERB,30,0,15,0.69,0,19.82,21.62,13,22
6846,послушно,ADVERB,12,0,23,0.69,0,4.41,10.81,13,30
7017,синяк,NOUN,9,0,23,0.69,0,3.3,7.21,13,21
7353,песчаный,ADJECTIVE,32,0,15,0.81,0,28.63,10.81,13,28
7361,забегать,VERB,31,0,15,0.81,0,27.53,10.81,13,44
8296,крона,NOUN,10,0,15,0.8,0,8.81,3.6,13,10
8615,норовить,VERB,8,0,8,1,0,8.81,0,13,15
8632,взволновать,VERB,7,0,15,1,0,5.51,0,13,32
9157,первоначально,ADVERB,6,0,15,1,0,5.51,0,13,1
537,варенье,NOUN,221,58,54,0.63,274.88,111.23,111.71,12.9,0
2978,арка,NOUN,28,4,23,0.65,18.96,7.71,30.63,12.9,17
3126,дергать,VERB,15,4,23,0.72,18.96,7.71,7.21,12.9,31
3371,мамочка,NOUN,45,3,38,0.66,14.22,18.72,41.44,12.9,39
3903,сериал,NOUN,11,2,23,0.62,9.48,0,7.21,12.9,7
4494,ловушка,NOUN,24,2,15,0.99,9.48,24.23,0,12.9,22
4618,умело,ADVERB,14,2,15,0.99,9.48,13.22,0,12.9,9
5123,дивный,ADJECTIVE,20,1,23,0.68,4.74,13.22,12.61,12.9,5
5966,вблизи,PREPOSITION,3,1,15,0.98,4.74,2.2,0,12.9,17
6495,устраиваться,VERB,25,0,23,0.69,0,13.22,21.62,12.9,59
6583,вправо,ADVERB,20,0,15,0.69,0,13.22,14.41,12.9,24
6886,недовольно,ADVERB,11,0,23,0.69,0,6.61,7.21,12.9,44
7185,чертов,ADJECTIVE,7,0,8,0.69,0,0,12.61,12.9,15
7229,таки,ADJECTIVE,6,0,15,0.69,0,2.2,7.21,12.9,25
7575,местечко,NOUN,15,0,23,0.74,0,11.01,7.21,12.9,18
7760,примечание,NOUN,11,0,15,0.69,0,5.51,10.81,12.9,2
8054,наземный,ADJECTIVE,7,0,15,0.69,0,1.1,10.81,12.9,2
8630,устало,ADVERB,7,0,15,1,0,4.41,0,12.9,28
8717,вблизи,ADVERB,6,0,8,1,0,6.61,0,12.9,17
8950,престол,NOUN,10,0,8,1,0,11.01,0,12.9,5
1132,вежливый,ADJECTIVE,184,21,54,0.62,99.53,114.54,99.1,12.8,18
1707,блин,NOUN,96,11,54,0.79,52.13,19.82,23.42,12.8,33
1847,игровой,ADJECTIVE,43,10,38,0.63,47.39,3.3,52.25,12.8,3
2059,зубной,ADJECTIVE,38,8,54,0.59,37.91,13.22,30.63,12.8,16
2142,курорт,NOUN,8,8,15,0.97,37.91,0,0,12.8,6
2227,птичка,NOUN,222,7,54,0.71,33.18,171.81,102.7,12.8,32
2282,фара,NOUN,13,7,38,0.7,33.18,3.3,5.41,12.8,15
2321,влюбленный,ADJECTIVE,13,7,38,0.9,33.18,2.2,0,12.8,25
2692,нарядный,ADJECTIVE,63,5,31,0.69,23.7,41.85,34.23,12.8,25
4061,змей,NOUN,30,2,31,0.65,9.48,15.42,25.23,12.8,21
5065,блокнот,NOUN,24,1,23,0.68,4.74,3.3,36.04,12.8,24
5513,седло,NOUN,15,1,23,0.79,4.74,12.11,5.41,12.8,27
6311,восстанавливать,VERB,87,0,23,0.69,0,46.26,77.48,12.8,23
7570,немолодой,ADJECTIVE,15,0,23,0.87,0,4.41,3.6,12.8,9
8460,робко,ADVERB,16,0,8,1,0,17.62,0,12.8,30
8468,закрываться,VERB,15,0,15,1,0,9.91,0,12.8,43
8546,мерцать,VERB,10,0,8,1,0,11.01,0,12.8,21
9104,взлет,NOUN,7,0,8,1,0,7.71,0,12.8,6
1826,болельщик,NOUN,24,10,38,0.64,47.39,1.1,10.81,12.7,8
1927,фотограф,NOUN,36,9,46,0.65,42.65,4.41,23.42,12.7,12
3223,концертный,ADJECTIVE,14,4,23,0.96,18.96,1.1,0,12.7,3
3852,вынимать,VERB,42,2,23,0.68,9.48,19.82,39.64,12.7,91
3973,скатерть,NOUN,53,2,31,0.72,9.48,40.75,23.42,12.7,22
4266,прелестный,ADJECTIVE,38,2,31,0.72,9.48,27.53,16.22,12.7,5
5169,лавочка,NOUN,16,1,23,0.67,4.74,3.3,21.62,12.7,24
8226,гигант,NOUN,16,0,15,0.81,0,14.32,5.41,12.7,12
8543,чуять,VERB,10,0,8,1,0,11.01,0,12.7,24
8843,заключительный,ADJECTIVE,17,0,8,1,0,18.72,0,12.7,3
800,поликлиника,NOUN,59,36,54,0.6,170.62,1.1,34.23,12.6,9
1296,ворона,NOUN,274,17,46,0.64,80.57,145.37,225.23,12.6,43
3501,литься,VERB,47,3,31,0.7,14.22,34.14,23.42,12.6,15
3546,глухо,ADVERB,29,3,23,0.68,14.22,13.22,25.23,12.6,33
3972,узор,NOUN,54,2,23,0.68,9.48,31.94,41.44,12.6,18
4257,сани,NOUN,48,2,23,0.76,9.48,38.55,19.82,12.6,26
6270,немой,ADJECTIVE,29,0,23,0.69,0,14.32,23.42,12.6,99
6662,медь,NOUN,17,0,23,0.7,0,4.41,19.82,12.6,9
6848,счастливо,ADVERB,12,0,23,0.69,0,4.41,7.21,12.6,17
6939,коленка,NOUN,10,0,15,0.69,0,6.61,7.21,12.6,36
6974,негде,ADVERB,10,0,15,0.7,0,7.71,5.41,12.6,14
7110,глотать,VERB,8,0,15,0.69,0,5.51,5.41,12.6,20
8247,пассажирский,ADJECTIVE,14,0,15,0.86,0,13.22,3.6,12.6,9
8575,необыкновенно,ADVERB,9,0,15,1,0,7.71,0,12.6,13
8652,бодро,ADVERB,7,0,8,1,0,7.71,0,12.6,27
2019,бокс,NOUN,24,8,46,0.51,37.91,4.41,12.61,12.5,9
2051,купец,NOUN,56,8,31,0.68,37.91,13.22,54.05,12.5,29
2199,осматривать,VERB,62,7,38,0.66,33.18,16.52,52.25,12.5,86
3098,тонуть,VERB,29,4,31,0.75,18.96,18.72,12.61,12.5,21
3431,попить,VERB,19,3,31,0.64,14.22,9.91,12.61,12.5,20
5026,краснеть,VERB,30,1,31,0.76,4.74,23.13,12.61,12.5,25
5784,дрожь,NOUN,13,1,15,0.99,4.74,13.22,0,12.5,21
6407,сундук,NOUN,35,0,15,0.69,0,18.72,32.43,12.5,40
6410,ядовитый,ADJECTIVE,35,0,15,0.69,0,22.03,27.03,12.5,16
6508,каюта,NOUN,24,0,23,0.69,0,8.81,25.23,12.5,43
6582,влево,ADVERB,20,0,15,0.69,0,9.91,19.82,12.5,23
7053,цилиндр,NOUN,9,0,15,0.69,0,1.1,14.41,12.5,12
7991,невиданный,ADJECTIVE,7,0,15,0.71,0,5.51,3.6,12.5,11
374,зоопарк,NOUN,244,86,77,0.55,407.58,81.5,149.55,12.4,21
668,фиолетовый,ADJECTIVE,86,46,62,0.64,218.01,16.52,43.24,12.4,23
1140,теннис,NOUN,67,21,62,0.64,99.53,19.82,27.03,12.4,4
1915,приветствие,NOUN,68,9,46,0.63,42.65,31.94,52.25,12.4,12
2235,выпадать,VERB,93,7,31,0.68,33.18,55.07,64.86,12.4,41
2946,уносить,VERB,56,4,31,0.72,18.96,36.34,27.03,12.4,52
3449,штора,NOUN,10,3,31,0.64,14.22,4.41,5.41,12.4,18
3480,молоток,NOUN,75,3,31,0.67,14.22,44.05,57.66,12.4,31
4243,град,NOUN,69,2,23,0.73,9.48,53.96,32.43,12.4,10
4610,приморский,ADJECTIVE,22,2,15,0.99,9.48,22.03,0,12.4,6
5148,лечиться,VERB,17,1,31,0.71,4.74,9.91,9.01,12.4,8
5380,европеец,NOUN,3,1,15,0.67,4.74,0,0,12.4,2
5442,заливать,VERB,34,1,23,0.84,4.74,30.84,9.01,12.4,50
5478,подвижный,ADJECTIVE,22,1,23,0.77,4.74,17.62,9.01,12.4,9
6468,охотничий,ADJECTIVE,28,0,15,0.69,0,11.01,32.43,12.4,21
6493,откладывать,VERB,25,0,23,0.76,0,19.82,10.81,12.4,45
6667,старенький,ADJECTIVE,17,0,15,0.69,0,9.91,14.41,12.4,24
6977,высказываться,VERB,10,0,15,0.69,0,3.3,12.61,12.4,14
7124,холл,NOUN,8,0,15,0.69,0,2.2,10.81,12.4,13
7723,дверной,ADJECTIVE,11,0,15,0.73,0,8.81,5.41,12.4,20
7941,поселение,NOUN,8,0,15,0.69,0,2.2,10.81,12.4,5
8113,заросль,NOUN,34,0,15,0.88,0,33.04,7.21,12.4,37
8731,туманный,ADJECTIVE,6,0,8,1,0,6.61,0,12.4,13
1076,картофель,NOUN,104,23,69,0.81,109,71.59,16.22,12.3,9
1979,родственный,ADJECTIVE,552,9,23,0.85,42.65,511.01,142.34,12.3,4
2955,выбираться,VERB,41,4,23,0.68,18.96,15.42,41.44,12.3,104
3397,укладывать,VERB,35,3,38,0.67,14.22,16.52,27.03,12.3,56
3433,пусто,ADVERB,18,3,31,0.64,14.22,9.91,10.81,12.3,27
3612,захватывать,VERB,13,3,31,0.65,14.22,1.1,16.22,12.3,11
4040,жареный,ADJECTIVE,34,2,38,0.67,9.48,5.51,39.64,12.3,17
5045,лад,NOUN,27,1,31,0.7,4.74,15.42,14.41,12.3,17
5843,неудобный,ADJECTIVE,7,1,23,0.98,4.74,4.41,0,12.3,10
6021,красноярский,ADJECTIVE,2,1,15,0.99,4.74,0,0,12.3,1
6761,выставлять,VERB,14,0,15,0.71,0,11.01,7.21,12.3,43
6765,тощий,ADJECTIVE,14,0,23,0.69,0,6.61,10.81,12.3,28
6843,ахнуть,VERB,12,0,15,0.69,0,3.3,16.22,12.3,45
8806,союзный,ADJECTIVE,37,0,15,1,0,39.65,0,12.3,1
9198,куриный,ADJECTIVE,5,0,8,1,0,5.51,0,12.3,11
365,поиграть,VERB,265,89,77,0.6,421.8,51.76,228.83,12.2,23
1075,роща,NOUN,201,23,46,0.73,109,146.48,81.08,12.2,28
1947,корм,NOUN,78,9,38,0.67,42.65,46.26,48.65,12.2,15
2774,плач,NOUN,37,5,38,0.71,23.7,22.03,18.02,12.2,12
3529,дуга,NOUN,33,3,23,0.72,14.22,23.13,16.22,12.2,18
4225,нищий,ADJECTIVE,5,2,23,0.68,9.48,1.1,3.6,12.2,13
4424,поделить,VERB,42,2,31,0.85,9.48,36.34,10.81,12.2,9
4564,вовсю,ADVERB,4,2,15,0.99,9.48,2.2,0,12.2,20
4783,помчаться,VERB,47,1,31,0.68,4.74,30.84,30.63,12.2,63
4829,проигрывать,VERB,30,1,31,0.68,4.74,8.81,30.63,12.2,25
5111,щедрый,ADJECTIVE,21,1,23,0.68,4.74,13.22,14.41,12.2,7
5899,одобрение,NOUN,5,1,15,0.99,4.74,4.41,0,12.2,7
5928,привычно,ADVERB,4,1,15,0.99,4.74,3.3,0,12.2,14
6044,перелом,NOUN,2,1,15,0.98,4.74,1.1,0,12.2,6
7105,морщина,NOUN,8,0,23,0.69,0,3.3,7.21,12.2,14
7119,незаметный,ADJECTIVE,8,0,15,0.69,0,4.41,7.21,12.2,16
7627,бульон,NOUN,14,0,15,0.69,0,5.51,16.22,12.2,5
7693,трюк,NOUN,12,0,15,0.69,0,2.2,18.02,12.2,7
8000,преданность,NOUN,7,0,15,0.71,0,5.51,3.6,12.2,5
751,здороваться,VERB,88,39,31,0.64,184.83,16.52,61.26,12.1,16
1237,праздновать,VERB,86,18,54,0.62,85.31,11.01,57.66,12.1,8
1422,кепка,NOUN,26,15,46,0.69,71.09,6.61,9.01,12.1,29
1425,муравей,NOUN,195,15,31,0.75,71.09,140.97,88.29,12.1,23
1797,собачка,NOUN,102,10,54,0.66,47.39,56.17,66.67,12.1,24
